commodity,country,quantity
Wheat,Oman,8239.0
Wheat,Pakistan,68098.0
Wheat,Panama,4707.0
Wheat,Papua New Guinea,4009.0
Wheat,Paraguay,3187.0
Wheat,Peru,56498.0
Wheat,Philippines,89692.0
Wheat,Poland,67540.0
Wheat,Romania,10802.0
Wheat,Russia,110177.0
Wheat,Rwanda,385.0
Wheat,Saudi Arabia,29164.0
Wheat,Senegal,11082.0
Wheat,Serbia,164.0
Wheat,Serbia and Montenegro,518.0
Wheat,Sierra Leone,1886.0
Wheat,Singapore,14427.0
Wheat,Slovakia,599.0
Wheat,Slovenia,890.0
Wheat,Somalia,3984.0
Wheat,South Africa,29737.0
Wheat,Sri Lanka,40013.0
Wheat,Sudan,38357.0
Wheat,Switzerland,17338.0
Wheat,Syria,29345.0
Wheat,Taiwan,45639.0
Wheat,Tajikistan,20954.0
Wheat,Tanzania,10978.0
Wheat,Thailand,32423.0
Wheat,Togo,2848.0
Wheat,Trinidad and Tobago,6381.0
Wheat,Tunisia,48664.0
Wheat,Turkey,64022.0
Wheat,Turkmenistan,6799.0
Wheat,Uganda,1359.0
Wheat,Ukraine,16637.0
Wheat,Union of Soviet Socialist Repu,230158.0
Wheat,United Arab Emirates,27773.0
Wheat,United States,70558.0
Wheat,Uruguay,2926.0
Wheat,Uzbekistan,47421.0
Wheat,Venezuela,57340.0
Wheat,Vietnam,38573.0
Wheat,Yemen,54588.0
Wheat,Yemen (Aden),3682.0
Wheat,Yemen (Sanaa),10688.0
Wheat,Zambia,2650.0
Wheat,Zimbabwe,4803.0
